P0,P1,P2
12524.06322,11524.34537,14073.28791
11425.71948,11496.14214,14217.28883
12262.26287,11286.59667,14775.13734
12512.81263,11906.30169,14823.34884
12342.24442,10575.10635,15128.83362
10490.2021,11456.79963,14665.59024
14288.16417,11779.28039,16154.97827
12363.20953,12313.87104,15271.95183
12121.63485,10445.28624,15051.88654
13918.07147,11006.51296,15161.62562
12376.47729,11260.65099,14947.00084
12656.72561,11124.35133,15334.14643
13499.83009,12205.48426,15248.96817
11552.97056,10986.24127,15355.4873
11211.97282,11300.14592,15093.71673
11859.72074,11695.6923,15546.29174
13599.47829,11208.99512,15353.20393
10420.45601,11318.27296,14491.51234
12061.86091,11633.90937,15335.04043
11562.99121,11651.79351,14899.2864
13618.06991,11581.83201,15321.90529
11551.30617,12437.93215,15405.13324
11215.62696,11424.3534,14814.91666
13209.76575,11736.3988,15330.00873
11772.18811,11722.34377,13998.91535
11864.13451,11974.59415,15244.49403
12516.86727,11602.42478,14954.87011
12561.33984,11841.77566,14320.59833
12668.87908,12101.83507,15385.27402
11195.53245,11785.15189,15386.96211
13413.46388,11150.22881,14254.78811
13271.25282,11527.4095,15100.69163
12026.16742,11212.10858,14878.55158
11482.66172,12085.23414,15371.324
12786.0509,11751.18256,14662.12679
11897.88304,11207.59281,14920.7985
12801.54109,10953.33531,14235.22488
12436.71988,11206.69938,15402.8994
13273.19436,11668.86976,15804.28599
13067.19693,11248.2685,15552.06627
13023.10142,12293.14771,15208.66799
11137.23511,11279.80421,16234.6999
10956.89999,11256.54824,14662.93316
11582.79433,11973.33809,14918.41919
12181.73621,11462.21211,15372.31204
11286.19476,11444.37902,14947.27009
12292.17443,11986.45396,14893.4492
13490.78213,11109.80183,15643.39856
10617.0952,11456.30057,14770.07009
13450.73545,11956.78432,16067.7877
12307.04708,11729.26923,16469.08117
11823.84112,12099.73673,15266.15527
11668.97474,11538.26354,14386.2225
11771.53669,12132.52922,15217.60789
13389.31008,11380.53659,15428.4917
13000.40854,12078.37358,15184.46223
12246.3753,11909.38687,14892.4598
12332.1234,11559.58264,14834.8283
12886.56193,11605.5767,15092.17308
12144.13358,11348.88776,14972.98702
13039.30545,12026.87022,14731.85349
11351.67169,11104.43507,14899.88306
12080.35405,11249.87723,15091.1176
11168.45816,11616.01574,14871.91867
11426.91461,11215.34539,14796.92878
11224.41558,11651.02674,14568.4587
12798.54315,11606.53742,15033.82041
13307.46571,10622.90682,15208.85252
14204.00973,11819.77057,15816.03609
12613.93938,11255.26024,14887.81635
13698.02579,11563.71383,15078.34198
12253.33351,11831.5108,15497.59668
14378.69238,11064.86672,14881.97436
12622.56917,11616.917,14703.30344
12584.85217,11918.3729,14308.17028
15319.28816,10975.20549,14923.18953
13788.42861,11776.82838,14830.2581
12513.14184,11750.50021,15455.74998
11932.7787,11281.58731,15366.87791
12159.31963,12279.49152,15552.46531
12833.84972,12601.87483,14964.25607
13403.48947,11247.32166,14178.06048
13455.87673,11334.39935,14367.33879
13067.24991,11441.5875,16146.20305
12822.16616,12551.78007,14588.30579
12001.67226,11435.0597,15419.26184
10533.54611,12075.5725,14427.16262
13840.81801,11243.75894,15388.94729
12810.48538,11825.83277,14696.27281
12871.88803,11511.25954,14796.14198
11894.53724,12080.77244,14767.07059
11305.65314,10858.38956,15377.46554
13154.44443,11780.6684,14129.43883
13685.77714,11896.48838,14549.5501
12851.91974,11261.10817,15455.99518
11912.04836,11551.88063,14771.00367
12498.96862,12150.8913,15558.62868
13368.34207,11183.44005,15145.1904
13280.50251,10768.81076,14808.55685
13310.40069,11549.32795,15681.57743
13397.30446,11282.08153,14794.12395
12003.05302,11242.59188,15612.52204
14006.92876,10765.55394,15139.00565
11283.21808,11640.9547,13604.43274
11636.66025,10982.6949,15329.36866
10663.3747,12125.58839,14513.29069
12522.75378,11195.12635,15892.15198
12340.93614,11755.63445,14438.27949
15258.75373,11025.47007,14760.24707
13302.59864,11463.07465,15041.00735
12838.14819,11651.31129,15238.85284
12794.26162,10851.34139,14723.85807
13019.16339,11224.69363,14197.52549
12881.94837,11579.63478,15390.37442
13577.27883,11419.47271,14425.55034
13825.31565,11074.18682,15412.04393
13684.2401,11664.68833,14540.20759
10924.0739,11260.47796,15336.34042
12495.76199,11673.75965,15024.7291
10741.40737,12042.57066,14440.24919
13747.29998,11698.27086,15003.00608
13822.92193,12252.01579,14817.25105
11596.31001,11842.89253,14768.01373
12399.21663,11922.52089,15046.72281
13778.34469,10982.25651,14719.71252
13264.63253,11480.07795,15300.75679
11847.31821,11868.7141,14701.0021
14387.27396,11025.83204,14723.59657
12364.38037,11369.78303,14850.88699
11429.10363,11426.73384,15840.47255
12132.43114,11626.54426,15168.37936
12217.28272,12016.63956,15814.67287
14367.92144,12563.77097,15245.22533
14591.13732,11984.11827,14917.91331
13894.00198,11175.20053,14562.63378
14225.12856,12843.66372,14049.16203
12541.05473,11186.17216,14666.2905
13648.39031,11043.8598,15486.56203
11579.60813,11592.31994,14327.04287
13245.30812,11305.60732,15545.36509
12777.80187,11709.01697,15065.00394
12728.02953,11437.40839,14279.57104
13145.50256,11420.76037,15024.6395
11816.29489,10828.88572,15148.26877
12007.75785,11607.86609,15341.18196
10726.01642,11575.91776,15811.38648
12756.05637,11014.24388,15420.68753
11617.15652,11798.90845,15289.93617
11115.79213,11654.41398,13725.11142
11059.6525,11858.45624,14620.57011
11828.17733,11652.37727,14961.17114
12508.34339,10979.41288,14530.98939
12319.15864,11870.43602,14282.33776
13266.87494,11737.99484,14825.43706
13327.57017,11115.15981,14790.52619
13555.60091,11441.87938,15013.03011
12386.59333,11697.87577,15534.23251
12885.50901,11739.30962,14569.65062
12246.96474,11758.19972,15216.09933
11319.60188,11876.05121,14801.1807
12463.15925,12048.34948,15093.77524
11634.92021,11374.81831,14533.44184
11553.94963,10751.971,15654.03371
12832.18199,12194.43671,15435.4353
12453.69883,12185.51551,15287.17287
13590.04812,12032.09765,14353.74279
12494.43541,11421.35499,15188.51851
13386.51376,11290.82464,14745.5283
12009.19167,11330.79515,13942.38359
11923.11845,11201.25751,14812.01188
14417.44822,11585.67348,15358.78159
11893.14206,11303.64963,14838.18841
11495.2337,12169.30278,13839.89969
12943.52551,11925.72745,14399.17548
11663.31072,11264.11547,15517.22803
13532.78093,11314.41797,15123.57956
11830.74865,10736.192,16116.72957
13475.57414,12565.98441,14208.80423
12541.26122,11571.73291,14922.67395
11031.20217,12032.16127,15513.40484
11907.62791,11117.23474,14856.16618
11839.74628,10799.06207,14965.85899
11641.29265,12057.13947,15190.21167
12680.82353,11468.33216,14744.80029
11121.85936,11204.27462,15724.64006
13872.70014,11267.28288,15647.01561
12570.09503,11370.941,14553.68306
10701.00631,11553.94438,14054.71611
11135.20396,12137.56709,14028.17944
12678.68241,11016.70314,15169.54063
10786.78558,11951.06606,15615.20064
13468.45784,12137.79075,14184.94516
10599.6692,11897.40775,14771.10316
12455.99909,11734.524,15248.37229
14224.71705,11798.49545,14637.81293
12534.83113,11623.64159,14624.28225
14365.95569,11679.27041,14784.6195
11632.58359,11405.88978,14541.50381
12405.47083,11926.37841,14952.48911
12695.04309,11355.59958,14790.71029
14391.90092,11409.43792,15059.96631
10896.75617,11553.87062,14325.62581
13120.90115,10904.25828,14729.30196
13767.20379,11150.12341,14570.99161
11962.24643,11467.6978,15042.54785
12263.56577,11446.72129,15708.59106
11672.74428,11643.0483,14829.42675
11597.18548,11127.47484,15270.93577
11340.03212,11888.52196,15467.89167
13100.35392,11680.85951,15372.27638
11791.94352,11494.35683,15490.34159
13366.86122,11226.55784,14508.8584
12505.24471,11162.47087,15205.40623
12217.10514,12052.98629,15258.40794
12423.11232,11146.33387,15473.82936
11898.2421,10830.11032,14646.2508
11818.77161,11471.27135,15544.88338
13396.88255,10926.34541,15022.19478
11215.97349,11749.60067,15183.6281
12539.6679,12255.55883,14905.99836
12706.22535,11760.49715,14911.57132
13116.56553,11430.71967,14856.31416
12952.36535,11619.84848,15682.32064
11818.03207,11870.52018,15621.21077
13482.57319,10861.3833,15139.43791
13713.53513,11753.17311,15358.02238
13244.43032,11724.21795,14421.29522
13063.69091,12098.50927,14088.51714
11551.01069,11731.90613,15037.4018
11825.26308,12107.9493,15171.0029
12813.59644,11124.3422,14525.0551
13712.55901,11519.55884,14490.7388
12763.7983,11104.97372,15229.99514
12101.13009,11946.92129,14395.31225
13004.4568,11824.35856,15648.80068
11535.56206,11636.59558,14227.66044
12342.91821,11576.73885,15385.27185
11417.09749,11770.67645,15371.68915
12187.01958,11291.58292,15404.01593
12762.05694,10546.66441,15050.00303
12282.92506,11134.04676,15601.67411
12852.95962,11676.75576,14754.02901
12481.51938,12017.51437,14541.54388
10735.97334,11787.12445,15810.45195
13280.99394,10916.55216,15261.88983
11024.10119,11292.18947,14945.90474
13484.36968,11591.89091,15392.88633
12812.47908,11539.65058,14900.42186
13175.32389,11026.6237,14960.80964
13577.87878,11546.50199,14508.70414
12597.26683,11182.04092,14810.94647
13538.10084,11781.37218,14915.25684
13455.83118,12640.63634,15956.81364
12942.65246,11708.5964,15016.48097
13112.19295,11675.93843,15240.28781
12653.88373,12110.74903,15237.53088
10996.19832,11827.50606,14896.47101
9601.903388,11559.92436,15696.39173
12488.71463,11940.61119,14895.50623
11386.32458,11176.93728,15085.16797
12321.16213,11366.52423,14728.02883
11292.60625,11564.98966,14970.25372
13569.12228,11289.25988,14685.4652
11733.93836,11879.9564,15281.46496
12354.2645,11816.9113,14963.47306
11264.43084,11551.83267,15141.65714
10813.71582,12058.53241,15167.07949
11619.06374,11615.06507,14749.39921
11651.15211,12213.98619,14421.34502
11218.47381,10975.04791,14809.20799
12537.22251,11193.19165,15376.54232
13547.22395,11423.26712,14627.99761
10320.05785,12143.84555,14655.245
13471.32173,11458.88846,15535.20425
12593.24487,11685.95794,15818.03751
12251.68434,11718.06418,14563.55034
12511.85239,11138.45684,15479.40659
12970.42975,11331.29271,14279.08203
12237.3947,11076.80088,14577.54519
12408.4546,11370.72733,14905.51077
11972.62814,11582.05567,13942.99947
12648.06663,11283.97303,15133.60996
12198.8997,11156.39468,15306.75646
13056.54959,11387.45847,15119.01839
13557.29897,11355.38181,15305.63976
12750.83544,11395.14633,14547.71647
13833.22057,11603.21404,14108.00902
12391.29126,10925.90055,15927.10702
14013.29372,10957.78594,15184.85862
12669.90838,11296.0992,14802.90882
13101.63025,12193.59104,14596.83573
11352.92692,11286.43159,14272.14874
14055.62834,11312.67146,15012.46642
11685.86037,11113.33386,14560.06504
12247.9486,12068.2402,14348.77208
13173.32694,11101.33336,14751.56337
13187.88037,11476.13921,14441.08188
14571.06223,11834.11666,14717.18691
12594.34359,11900.56726,14655.84287
13708.03213,11657.73838,14717.24797
11188.5147,11353.63512,15086.87623
12300.03854,12202.13079,14519.65356
13037.85728,10868.78889,15439.02019
11851.67718,11447.93249,15495.48401
13384.73287,11033.13016,14802.04039
11587.90006,10951.87335,15889.801
12552.9935,11299.29524,15475.49269
10643.65991,12126.91947,16465.70575
13617.1281,11662.01587,15305.82176
14194.66703,11428.58626,14147.19688
12026.81996,11642.23805,15092.35109
13981.37598,12253.79828,14829.82079
12734.51692,11616.90989,14833.51444
10728.5756,11328.17054,15484.29064
13082.99344,12532.23177,15565.57955
12064.07426,12227.11117,15216.65958
11949.65353,11926.19489,15534.91608
11443.40667,11699.9184,14327.22463
10698.57831,11574.77912,15124.27658
13373.73088,11554.75192,14922.03069
12582.14995,11696.74622,13588.39771
12558.82836,11211.67115,14755.29616
11479.12382,11042.29218,15340.56233
12629.22246,11606.3027,14392.8611
13489.86857,11249.31767,15568.53546
12045.12398,11545.26431,14435.0661
11935.77471,11128.8686,15400.88712
11864.00259,11484.08196,16033.09966
11569.90055,11237.80311,15662.62684
12663.43132,11679.82762,15357.28923
12854.49243,11760.13245,14474.13947
11174.33552,12050.34711,15357.1097
13001.45461,11197.25899,15194.16245
12346.81754,12056.14204,15841.06113
13079.67045,11972.98372,14448.77892
12257.02039,11659.05344,15391.70452
13276.76402,11760.46729,15642.61577
12103.70685,11303.24799,15834.85554
12067.47585,11533.93795,15143.18612
13162.12298,12576.53175,16201.67808
10539.02003,12104.32881,14780.38443
12178.31553,11484.81099,14918.07596
11869.00611,10877.03843,14432.59134
13358.62982,11818.06199,14747.97691
12616.87,10925.54974,15600.43844
13300.15626,11062.42034,14954.2697
11366.19171,11556.12058,14943.8814
11632.39501,11214.89133,14079.30347
13748.19109,11482.608,14997.6999
11541.20681,11438.47367,15525.83894
13705.2239,12252.08983,15251.33422
12200.10476,11198.39913,14777.3109
14262.27354,11453.67725,15739.11151
13790.80114,12032.33193,15071.93584
12684.80275,11609.9061,14814.67144
13084.62884,11285.01659,15956.87538
12918.1933,11621.09966,15394.04056
13512.02526,11497.10365,15742.27827
12026.53655,11443.35368,14457.55202
11973.29989,11929.11262,15676.92523
12989.32827,11530.54135,16313.92761
12805.91355,11349.87051,16491.12012
12699.25368,11249.35684,14695.36753
12537.502,11351.62607,14780.58809
14042.20969,11360.41209,14799.47381
11697.45195,12143.31154,14262.5535
12724.29903,11802.5328,15177.51282
12293.35076,11277.37924,14618.19829
10783.86118,11254.06972,15418.26559
13314.92893,11794.17525,14789.89358
12610.21883,12090.15471,14379.65676
13615.78383,11248.46774,15293.9102
13388.87752,11509.41132,15311.81307
11107.1218,10832.65276,14737.74132
12909.82728,11466.67512,15282.33282
12874.7801,11543.45073,15204.47899
14066.01147,11589.15532,14775.65415
13516.14146,11975.01439,14469.88512
11208.26784,11068.24344,15199.42914
11302.42085,12165.51925,14349.74612
13355.2616,12647.71809,15240.09711
11098.50081,11501.79119,14913.46028
13093.81531,10770.17604,14662.41543
11359.0953,11877.48444,15471.64421
12352.33745,11187.98416,14995.06099
12045.91767,11248.88981,15275.15021
14312.21676,11240.85509,14737.97261
12810.22533,11536.17348,14251.91663
11285.54613,10954.43939,14693.95475
12128.14664,10953.30319,15690.9973
10823.98264,11863.34989,15032.87989
12488.86878,11680.50023,15507.92928
13144.10445,11739.08734,14938.70864
13457.55754,11257.96868,15244.08156
13401.35049,11202.02764,13575.71502
13268.29998,12197.67516,15444.45478
12580.75864,11583.44042,15922.13993
11912.63243,11523.48625,15694.42518
12458.20275,11575.55941,15365.85794
14603.21893,11532.96705,14968.75212
11937.84006,11511.95434,13884.08134
12876.80625,10898.42793,14603.2115
13428.66023,11628.88895,14136.66954
14227.69271,11093.4225,14260.83336
12542.12908,11569.13905,14391.08662
10997.22192,11488.93769,14299.9803
12579.24681,11469.84052,15283.32053
12266.35647,11378.16147,15116.87229
13649.01579,10921.12294,15365.54048
13385.86447,11486.19106,15909.86761
12410.89674,10371.91972,14122.66081
12213.75918,11835.07055,15262.80638
12184.12912,11449.49398,14659.77042
11543.43766,11826.48526,15023.3291
12497.22606,11603.24727,15278.3738
11986.35482,12111.17276,14980.55746
11641.81268,11340.56045,14743.57102
12046.78746,12286.58052,15242.67018
11197.88489,11400.59125,15322.47276
12395.28979,11505.32031,14804.88574
13811.31363,11466.37841,15579.22512
10976.42354,11806.08691,14998.41861
11026.20664,11918.65222,15451.65831
12803.42468,11896.70894,14977.36113
13154.17019,12408.83942,14334.70069
12970.56714,11208.82611,15213.12346
13520.12416,11140.25633,14272.57516
10997.24275,11782.09618,15220.65328
13265.84131,11334.52303,14333.69848
13241.83189,11859.07808,14793.41425
13377.20827,11478.77658,14916.51833
14150.18985,11510.91503,14901.49155
12724.28441,10857.13617,15007.36704
13121.67375,10972.80216,15225.43278
12207.61321,12276.10737,15966.3695
11058.10226,11193.11776,15201.29971
11186.47786,11602.48305,15145.42662
12388.60743,10953.20203,13903.23571
11735.56982,12505.80906,15849.59035
11730.75404,12544.20002,14928.79376
11737.05033,11591.108,14995.64824
12577.25868,12119.92064,15544.49217
12754.53408,12170.76402,14978.56482
11903.44811,11741.71731,15031.4448
12803.4376,12053.95913,15299.04313
11859.50304,11445.51062,15865.82916
12927.44023,11641.21658,15755.67757
12535.96593,11273.71997,15145.59459
13372.99731,11380.74332,14875.08577
12329.37773,11348.33462,14374.75642
12862.92816,11313.49413,15141.76471
12345.80378,11678.60225,15272.30784
12098.27932,11058.5845,15104.31403
11257.90639,11484.3621,15113.30502
12632.94263,11185.15285,14695.29838
10311.52813,11946.68007,15619.1332
12227.34279,11950.53477,14878.41731
12593.94032,11614.38661,14762.35786
11145.12386,11074.68418,14966.91587
11013.8237,10973.65087,14881.81261
13121.63581,11471.63643,14929.49882
13244.34373,11788.15942,14061.55401
12994.79352,11720.77987,15695.77483
10963.44436,11569.05816,15679.98521
12165.92445,10928.55897,14450.97315
11844.61759,10703.79898,14597.38936
12753.58771,11076.46548,14563.29686
11140.44821,11342.20634,14658.35499
11700.31875,10945.91252,14702.47411
11572.50795,11265.18566,15048.2311
12837.97547,11995.77637,15137.65422
12442.38607,11806.57466,14406.00963
11815.5814,11855.043,15719.35504
13104.21648,11258.42288,13981.76544
10301.91792,10913.96644,14256.92579
12838.43817,10728.82219,14997.78665
11379.85762,10914.83539,14681.56885
12888.71304,10843.49394,14473.95553
12043.90258,12456.84419,14364.84299
11382.01107,12012.54197,15268.44882
9770.506439,11788.73986,14550.14489
11449.95769,11746.30028,15243.60196
13580.84097,10652.1652,15044.18461
13407.72697,11962.98787,14852.33303
